image_path,study_id,biopsy_num,step_size,expo_time,frame_number
LSM033_3_150_19.png,LSM033,3,0.1,0.15,19
LSM033_3_150_21.png,LSM033,3,0.1,0.15,21
LSM033_3_150_22.png,LSM033,3,0.1,0.15,22
LSM033_3_150_23.png,LSM033,3,0.1,0.15,23
LSM033_3_150_24.png,LSM033,3,0.1,0.15,24
LSM033_3_150_25.png,LSM033,3,0.1,0.15,25
LSM033_3_150_26.png,LSM033,3,0.1,0.15,26
LSM033_3_150_27.png,LSM033,3,0.1,0.15,27
LSM033_3_150_28.png,LSM033,3,0.1,0.15,28
LSM033_3_150_34.png,LSM033,3,0.1,0.15,34
LSM033_3_150_35.png,LSM033,3,0.1,0.15,35
LSM033_4_150_10.png,LSM033,4,0.1,0.15,10
LSM033_4_150_11.png,LSM033,4,0.1,0.15,11
LSM033_4_150_12.png,LSM033,4,0.1,0.15,12
LSM033_4_150_16.png,LSM033,4,0.1,0.15,16
LSM033_4_150_17.png,LSM033,4,0.1,0.15,17
LSM033_4_150_18.png,LSM033,4,0.1,0.15,18
LSM033_4_150_19.png,LSM033,4,0.1,0.15,19
LSM033_4_150_20.png,LSM033,4,0.1,0.15,20
LSM033_4_150_21.png,LSM033,4,0.1,0.15,21
LSM033_4_150_22.png,LSM033,4,0.1,0.15,22
LSM033_4_150_4.png,LSM033,4,0.1,0.15,4
LSM033_4_150_5.png,LSM033,4,0.1,0.15,5
LSM033_4_150_6.png,LSM033,4,0.1,0.15,6
